dma_New_York,hour_sin,hour_cos,dma_Los_Angeles,organic_trend,is_weekend,month_cos,dma_Chicago,dma_Phoenix,dma_Atlanta
-0.4472420717860206,-0.4828092241288453,-0.5363837840119193,-0.32352714317877057,-0.18804834708636575,0.09620572581223748,-0.1834819904099098,-0.07306492855672625,0.04243928107072432,0.039221924378730066
4.146006741645046,-0.09089324643147138,1.1660695101767347,-0.21388534916304452,-0.4964564258556337,0.24027939487528271,-0.06783463365976403,-0.018133534853556097,0.06306896610307981,0.06461026315034327
-0.44098088169123184,-0.3805762769811081,-0.7186065252548464,-0.3250116633531426,-0.15968834520882125,0.08389568415442629,-0.12417180405814927,-0.07061589314364228,-0.31157339999699474,0.02663669979849814
-0.5951802878035716,-0.12799122660893847,0.4897389398384531,-0.44207878205298023,-0.19538678346160965,0.11909308691515197,-0.15263430676703194,-0.1044383360440611,0.04507915058047585,-0.3860992041906151
-0.5096331841023567,4.108437610180827,1.8704493727378002,3.7053375336320005,0.38095012081371415,-0.8259819101829649,-0.07876039606900485,-0.03600356086589438,0.07866604975682323,0.06757359170745315
-0.5172674067841332,2.800158953341782,1.6553466796233798,3.4737174464033624,-0.6032248345198418,0.3234748597511603,-0.41495442112497855,-0.04737365254867961,0.07624333895707633,0.0668485466579279
-0.5124952690365441,-0.3522127817951308,-0.09183771110740403,-0.38096041783491097,-0.17970496436471917,0.09668900761319414,-0.025515642980500405,-0.08405401165959576,-0.39864758503902453,0.027861205741068745
-0.4412953197512583,-0.7916691213049476,-0.41539062053993187,-0.3162025263537955,0.038605157084216975,-0.23100883767650413,-0.033984281665605326,-0.06615116981817488,0.03500752794448523,-0.2953105711194148
-0.5467406238414199,0.08020598321358394,-0.8783332327667572,-0.4004588435874052,-0.22260360915459132,0.12230192720060182,-0.02809858623609286,-0.08668639591620508,0.04156496264654849,-0.33277652459375473
-0.9534428798277628,1.9798581655527583,0.7869037028095125,-0.7064019258703164,0.6635241610763114,-0.45736026219600734,0.4059766728138239,-0.17230034846380718,-0.8431411469721191,0.0370119422128006
-0.5110751199744039,-0.6994915013674301,-0.4029735532659502,-0.3766854577099998,0.4260942586522758,-0.3090269367295053,0.008372832412999314,-0.07243286806677536,0.057189256590242696,0.05098846827095376
-0.6031888717965561,-0.3322026231135741,-0.083308570896968,-0.4527797616332081,0.4247169362852481,0.11404866922810844,0.02544278108378942,-0.1110073889315481,0.049400859372623444,-0.37003090816460105
-0.568199309788576,-0.8067092997225286,-0.6073995765605588,-0.4238294279129581,0.43710910097809963,0.11210735218810511,0.01520617701863923,-0.107659751169243,0.048717631292912074,0.04281540670450984
-0.5008848310018447,-0.4940111856308355,-0.5679435065366021,-0.3699737537012672,-0.13235781568871305,0.10674426992556556,0.2760730583915675,-0.08633385848496071,-0.39420450092674036,0.02820695143014753
-0.5073156229099245,0.10369648983060935,-0.8408810596064189,-0.386243835567925,-0.027725482597706533,-0.30005887803462,-0.04072400067159416,-0.08195448693486905,0.03801625078774165,-0.3196828158197389
-0.5492815342317424,-1.1083865451034178,-0.7889231171674024,-0.38720696797261905,0.6370300727792836,0.1583743880454697,0.37938937863862576,0.6197703709873701,0.06788588248909937,0.062038822278302506
-0.8065847670282121,1.811904875891857,0.9232623165493907,-0.6135832101731258,-0.2203566912511652,0.18822936445989868,-0.21150384725909335,-0.14725109295329591,0.08612160086359608,0.08170830197315078
-0.6256152136497262,0.546020767491752,0.8126255342895946,-0.44479781632082044,-0.29492685116671347,0.14777128288320474,-0.21718242299443638,-0.09225436753777821,0.08047117895159457,0.06900779395761361
-0.4262491038319661,-0.7612208332986076,-0.6529796532159751,-0.3146937603313609,-0.17501503832959564,0.08417879023847219,-0.15066038193212059,-0.07308179898680159,0.036527610196648456,0.03348983533318775
-0.9447120766043016,2.548369607711711,1.2287457395980124,-0.6663150996571832,0.9247460840605172,0.16997413433030872,0.32650956639392786,-0.16682222432541322,0.10617337787718331,0.09631022157981674
-0.7422961178008814,0.5901577583058398,-0.92360319726147,-0.5532024433133202,0.6589300989221982,0.14403584967083133,0.33802022956766475,-0.13256532931954812,-0.5785890259648273,0.04012340461447709
-0.8625325873077629,0.8382950557858208,1.1069804396072147,-0.602032066965329,0.9114653641102696,0.20136759509215615,0.46208283355748925,-0.12592799947405772,0.10235632751572571,0.09263526566667013
-0.8826395412646812,0.7941879763372144,1.0430278242573987,-0.6357970829314309,0.5680959765671717,0.16643416156741278,0.020677384176218148,-0.17535768353166198,0.0602114561522641,-0.5295317403192819
-0.4851905985266074,-0.5232021271474496,-0.555526925815659,-0.3576672144083954,0.0014232941715341288,0.1000930062577837,-0.02365556498873356,-0.08493460468455429,0.038739358750808604,-0.3348933170745639
-0.6617204042193886,0.42764504698106426,0.6345548348258954,-0.472316547995112,-0.24312447507522641,0.1250439621784336,-0.21913243697744442,-0.11449992977650893,-0.53600605091732,0.033464157749588254
-0.9033912236551292,1.853851611714781,-0.29487905459233904,-0.6453752559887413,0.812574424588796,0.20557776087081184,0.4550388362216029,-0.16259968596088425,0.0908359235726653,0.08278364885714294
-0.5231814959719057,-0.4935732604672925,0.07410688225994139,-0.38016999478615554,-0.2293733127519638,0.11282291788269071,-0.20932415583414338,-0.08994137315316185,0.04967620092787729,0.04256091998323964
-0.44125682403648225,-0.5370186932981185,-0.9470743972231316,-0.32566695028387194,-0.2172670045829353,0.09795772196048652,-0.14573185635799454,-0.06271788422894471,0.043305211084114247,0.03979662038916822
-0.4526375634439891,-0.6965548698895749,-0.8421317410396091,-0.32221506265491934,-0.16861156824721513,0.11360666965073908,0.02876143890277505,-0.0580846203843485,0.050801136873888285,0.044778469004581274
-0.7300223064739643,1.5219631480214724,-0.297843545556314,-0.5646362714897747,0.11737913127712725,0.15670636894422227,-0.06573117857763355,-0.1386547203900527,0.07062659971444443,0.061591225130858476
-0.32827657269617977,-1.3958882966736759,-0.8924815205998573,1.9555360169503264,-0.03248727681096183,0.14117830655933114,-0.0473125627399811,-0.020392982008585525,0.04948256510987181,0.042958754434606033
-0.9890708756447767,2.269961851851063,0.9281132812661728,-0.7196833038292214,0.5698053672585224,0.17392535120287936,0.09085451887796206,-0.16910963392690248,0.09003504466393406,0.07397913037198213
-0.841655935739885,2.248107887387742,1.100729810866971,-0.6195161243836412,-0.34166456038006116,0.1866017029470202,-0.2241592355308572,-0.13778354142872784,0.08464876415109109,0.07694350967149625
-0.6233285833489278,-0.4753858156593942,-0.21232857948465916,-0.431143586107382,0.7072719244980921,0.17720556778560018,0.4341128481385008,0.6814569051401981,0.07324904880295896,0.06532436486680251
5.658018056137199,3.46576263389348,2.2156038367054007,-0.273158035696956,-0.16524587757139778,-0.9315999552262954,0.8954691062568586,-0.02068261628059193,0.07877146781384632,0.08564740728500465
-0.4745104965887345,-0.531796974825397,-0.6739590774815964,-0.336591671341259,-0.16169673673233123,0.0906303636727196,-0.040450953912104445,-0.07394857965577303,-0.3320910042738745,0.029953788510391183
-0.46254582885734963,-0.31437879024079984,-0.10624851032575137,-0.3347720664820607,-0.20753250369592535,-0.23245557518789142,-0.15327890452548873,-0.06541906442754036,0.03278486126325836,-0.27015536406113083
-0.9886106661883336,1.9434461459989165,1.0739963794582374,-0.7299095598478356,0.8781459100491915,-0.4965781939846742,0.4117191093578595,-0.18210593719306797,0.06626341093985551,-0.6808670168480225
-0.2967610064716092,-0.7834566093057912,-1.3769959686936328,1.7517293345409546,-0.31417385497125894,-0.3655139106071204,-0.05043216862528155,-0.024124722587897603,0.03412348468036111,0.03248865286603249
-0.31234486152885477,-0.8568203190089221,-0.8437021361518863,1.9476775148234848,-0.24970784810646296,0.13388216246456475,-0.2298516176941122,-0.03232779565805181,0.043559178731305284,0.038598209697157305
-0.52179485504676,-0.7076181448945872,-0.48462369287110096,-0.38371139064689536,-0.019018947203882378,0.10558241431392378,-0.020698137097262877,-0.0969652400596859,0.04039873178075338,-0.29615275970402216
3.0581095491437376,-0.7914952416517037,-1.0690036018741802,-0.17045008695651018,-0.36017190970088697,0.16629241273378614,-0.271980477914886,-0.010509207427925455,0.04563367768111364,0.04509825346774582
-0.4419168033492195,-0.45184110971936486,-0.5117739486295491,-0.3230710391714857,-0.17982632297753884,0.09029415672979473,-0.15903769201634077,-0.07308655577447958,0.03496066124584378,-0.28003103790858364
-0.6895671408021022,0.6186467399258325,0.8248124716975545,-0.49193947282887057,-0.24802786565415488,0.1524583060725531,-0.2160213695645897,-0.1032871426666904,0.08043065016795785,0.07311449057111968
-0.6257269411990701,0.6293124172919886,0.769893246295114,-0.46359160599601207,-0.24682807985754887,-0.3221755851437614,-0.15102787732234885,-0.10678177038250501,0.053902570462597194,0.05012914466737701
-0.47246601284229023,-0.13464945299071035,0.393181356697426,-0.3437519427656992,-0.19046712418970146,-0.28915150265351036,0.006936863194247158,-0.07831072989617391,0.044462534295001625,0.04078805329791571
-0.4895680531392984,-0.31693703309593635,-0.07381679493672301,-0.3551934096339909,-0.21372987934296347,0.11247685484502007,-0.17407162669551007,-0.06434833143276436,0.055297997260731015,0.0436436619968105
4.915898748574219,1.2130010646919098,1.8084378192543886,-0.25687580386559594,-0.4702507260565033,0.3173617182065227,0.056001276746996995,-0.02708413083722309,0.07222486683844943,0.07183806259486845
-0.41863156718990774,-0.9753715404352231,0.06511064905370298,2.6480829541270783,0.6508993527985998,0.20023319730652453,0.028169562873364504,-0.035322340725453615,0.06942440689900656,0.05185285611492607
-0.8294718236053574,3.0772802465117004,1.467668855921245,-0.5663123934887474,0.23075113847512158,0.23261973461631863,-0.09334374577952537,0.8274055222202766,0.13388274167859818,0.11561270370436874
-0.7428007134096377,0.5255582755735773,0.6794443266881188,-0.5495568346116396,-0.22316169294782917,0.13417741424794452,0.020417899709774496,-0.13420134921069526,-0.577224036732923,0.03779844609840254
-0.5812227717327771,-0.13958970513747548,0.4540201792023046,-0.42512144247582134,-0.04316110901790788,-0.28876978911860235,-0.026470200938958462,-0.09363857274407267,-0.49995208393095514,0.02813750472227173
-0.7046907085996404,0.7012249981033174,0.8945007895379866,-0.5112642491630596,-0.30524742417007406,0.15920142953342184,-0.03222146135741631,-0.12516829890684833,0.06652600862168266,0.061778928050069244
-0.7030074274369236,2.077593626934009,1.0052894808503,-0.5092627918389702,-0.36008031924308037,-0.46425559514088244,-0.2708236994901619,-0.09314567083393387,0.08340958640172144,0.07000033183098761
-0.5165351025684319,-0.5744100134130993,-0.3690907023368832,-0.37240277035663377,-0.21243062545838223,0.10455633612177453,-0.19222252474312862,-0.09526929793502648,0.04574642473095009,0.04306595143614474
-0.621035642733344,1.7344901937793258,2.1337555878795453,3.9469177018365764,1.313208506201865,0.3421279250804573,0.7211460511244442,-0.04841916737997254,0.08421308573563252,0.0758650874342452
-0.5638533582921718,-0.312019133729869,-0.05692803227756826,-0.4217407361100929,0.5402879459337843,-0.32827019138927616,0.2631913389281306,-0.09291600916261177,0.051010016118548794,0.043281072837182556
-0.36899593589740665,-0.5688552107888635,-0.06767531597023986,2.3753031216466973,-0.3063361143752616,0.1888548323587926,0.0584702168395641,-0.034414981238746103,0.051924968178671406,0.04149333891920401
-0.4319647017369786,-0.8095388883434506,-0.38456640804582337,-0.31387835541149317,-0.17944758777752143,0.0832584452619301,-0.11996881741019565,-0.068664661756346,0.03314945760450384,-0.2752220325356827
5.808125971983131,4.7234745574627945,2.2986020571409083,-0.2823382299276611,-0.7339977025098279,0.3719202147816406,-0.43626259975262416,-0.017780007760043168,0.08394418512271591,0.08186020948290551
-0.4924578406608314,0.11371965438830081,-0.6982040592363423,-0.36235707295565944,-0.18406784181760694,-0.2403648291624544,-0.1342888632895191,-0.07594841772402958,-0.3741239506378248,0.02900609004625004
-0.43961562791741,-0.5295307705112694,-0.3287049212056551,-0.3132704161722298,-0.1942731069565554,-0.2743748990901201,-0.15384983246723524,-0.05858800424522626,0.04570343133769192,0.03942435275766654
-0.4571772387526379,2.1201829157172845,-0.2549556566142233,3.0815041114275785,-0.34762602315030905,0.24493808213575716,-0.28699678988470434,-0.046107320816953984,0.0660830997798658,0.05393175255324044
-0.45953643570404856,-0.7143288203812677,-0.6224860333097386,-0.3216748419334855,0.30887041560765405,-0.20905743320524675,0.005918173971918267,-0.07703053207405303,-0.38902976264061057,0.028197221506079017
-0.7187974713166884,0.5213082807502415,0.6938278477826606,-0.5336688004946724,-0.2638860309277659,0.14159992338074764,-0.04743217930844608,-0.12668077206473052,0.04902785967145825,-0.4471485423787475
-0.4114841623636227,-1.1967558414519277,-0.6457986279311042,-0.2940100363779656,0.4920739525204473,-0.3103666910542233,0.24534776793174534,0.37560150440988177,0.04683613676017766,0.04258448985391293
-0.680446483420364,0.49624403954560903,0.6469505124460504,-0.5085999091032414,-0.2550732251533032,0.13337112601387976,-0.18005289501965357,-0.12114006627431317,0.048455333269988105,-0.43087718980439443
-0.5396176628162019,-0.5448768244112484,-0.3664926736074495,-0.3851590586133121,-0.21197269207247074,0.10718948710638453,-0.030649493544197944,-0.09847771616937276,0.03880448460471926,-0.3180873916241022
3.799136615658021,-0.2263304012798561,-2.4864405249850976,-0.21502762158283376,-0.3336055818688188,0.22320458088082537,-0.297525593685626,-0.016799400215628785,0.05366668705420239,0.0534193275532071
-0.5414513561896928,-0.7264485660297152,-1.233700121572225,-0.3934470714986739,0.5341078031333157,0.13713217055825913,0.315124704416029,-0.07138578769031494,0.06048183747941749,0.054433716327585084
-0.706633365289457,1.6695185756869504,0.6484789983471683,-0.5274557298845269,-0.22216609985041622,0.14486707137215907,0.026595898723405648,-0.1155471402503578,0.05683471650134767,-0.46468531640118493
-0.5037628687973402,-1.0017856828617886,-0.7001003461434063,-0.35337038211083355,0.5295991333987812,0.13435665032688932,-0.001712393978496123,0.5344247379209374,0.06577291970751643,0.05987974973390955
-0.360749546554805,-0.7336461143759265,-0.3739251264564066,-0.27202730250752144,-0.14691015727802734,-0.18708549219475903,-0.09289422198741659,-0.05092313094553791,-0.24776941637580213,0.016702634267351593
-0.3284227224309938,-0.4841880439306131,-0.07584432554943238,1.9948232953520186,-0.27111120882680534,-0.3958073537405612,-0.18218144191308133,-0.028752896981049585,0.04156512232917299,0.03224585604813209
-0.7947025221856137,1.680720628780237,0.8811196461306429,-0.5938942202708594,-0.35329777996940276,0.16777246218078773,-0.2296734400627953,-0.143744934591065,0.06853324765776604,0.06439146842740807
-0.48230960456954686,-0.09176177976908402,0.41411003278247827,-0.3573520873530539,-0.19362917780137046,-0.29143032229138616,0.010078981965087119,-0.07364707292486336,0.04450688298819284,0.037655426073935815
-0.3987514833942475,-0.7781616623037165,-0.37420027791166693,-0.28211914072536065,-0.16155678605731386,-0.20864773523098712,-0.10427213945720232,-0.05402497457362124,0.03470824372549794,0.03358082412477076
2.630655309260601,-1.2934945719344677,-1.0760344882909287,-0.15146716047863645,-0.2737416738223967,-0.3781669352297601,-0.18140152091107312,-0.002724600976723144,0.038442914187821454,0.03546951970602492
-0.8135879806485399,1.806956143397221,0.9318056161936273,-0.6119286173425994,-0.3280236215396448,0.1799171229945784,-0.21183887106662241,-0.1437448428387531,0.08133206013076241,0.07906251446637749
-0.41376888396171874,-0.5691121563563051,-1.060609491143376,-0.28394083047207797,-0.24806185062822414,0.11822875003824153,-0.04367275176754074,0.3855743435538028,0.044553265365722176,0.045442520505889344
-0.4770874839215164,-0.6075946990330757,0.1126419288305737,-0.3282265779552291,-0.27049417787537394,0.14120440176203788,-0.20554543251267135,0.4884382704241267,0.06146181901260955,0.051921413708427344
-0.4873536823115205,-0.952814370307769,-1.2188161197149443,-0.3413616687699794,0.546270129913589,0.14551115204519713,0.31926577896909175,0.5050788684603484,0.06300388574793121,0.05179691214837965
-0.4702056757112052,-0.30366524049426347,-0.1103963718763717,-0.3450847441984693,-0.149130011655818,-0.23591975771332332,-0.11567506455361116,-0.0672644578434154,-0.35206708160598854,0.024235152533828012
-0.6001593353357684,0.6316635064707516,0.9503254003473363,-0.4210458207130903,-0.173904162331599,0.17865640632009175,-0.22588739136515473,0.6342025848144339,0.08901026031442022,0.07681489530785836
-0.4761037909102145,-0.5819364551536922,-0.4052953097889684,-0.3466043049245358,-0.17529232695617733,0.09003478113370043,-0.14216159070057321,-0.08222951018557985,-0.3721960839320964,0.027790472871291466
-0.8119721880040248,1.8112250696712193,0.7221865559788025,-0.6007230117647654,-0.19037857833392566,0.1759721526713613,0.05599240755018669,-0.14161021611163532,-0.7010025848917989,0.04320187123715391
3.5301226905428207,-1.3634994656246269,-0.8548509504451584,-0.20246785507370998,-0.34990013172486806,0.19547713341772613,0.06691198924518275,-0.015233590478596222,0.04828541042596334,0.04840439673296461
-0.903755601726576,2.3349282183046323,1.1671003420421049,-0.6321223484764699,0.6055085908668383,0.22774244778812847,0.06612828850538752,-0.1307590052964761,0.11632266850868224,0.10821927492958497
-0.541169005024501,-0.12667346883502834,0.37409848958164765,-0.38658292974267244,-0.1854512537640285,-0.2523544869820426,-0.14287146030700884,-0.08776095731990591,-0.45378193105239173,0.030296507757144264
6.08729097363558,3.0737448396432985,-0.3460014665130999,-0.31245093565693477,1.568539560925455,0.4075438651557493,0.7888397944176833,-0.029730657378726086,0.08860325694093525,0.08156345627232345
-0.5511192324435077,-0.37463203023168157,-0.0913605812052016,-0.40552354571781873,0.04395613560062932,0.11150473038756595,-0.02751651247385331,-0.09153643221481914,0.04146316769616252,-0.3421314488150802
-0.6586557226107882,-0.10119803221258893,0.6731848748916845,-0.4592660685630666,0.6757722222075833,-0.402535885071171,0.35058803332672417,-0.09499319390104753,0.08113724817678279,0.07396442969161024
-0.6334459169793737,-0.825293706149825,0.12535745193972703,-0.40970813161245423,0.8411830697024022,0.17847962513929141,0.40899174913836317,0.7653304791687495,0.08136892097603578,0.06017978274357485
-0.7378903709863529,1.9592032145461444,-0.4153299823888572,-0.4982546118854051,0.759963274544549,-0.5481423283235471,0.4864176264669257,0.7967787295406893,0.09932581336087026,0.08846058067144318
3.106459448506803,-0.839969964662238,-1.1144776762035071,-0.17585078409991753,-0.3539098717402503,0.16571943534124017,-0.24446987694784655,-0.011372564175859119,0.04666375937429082,0.046399244183822345
-0.4517930672553548,0.06704210908765967,-1.025496573778541,-0.31946740711204935,-0.19658347315649127,-0.32513733018620683,-0.1489673282528904,0.4305586881292964,0.056840796812395004,0.05054902916567031
-0.44755133682462384,-0.332436250138673,-0.06740626125448594,-0.3349132095222807,-0.16552014103420976,-0.2410327930732664,-0.11576842334768571,-0.07008649156879523,0.03593411108094369,-0.252510652344484
-0.4049869573867027,-0.5536732288714848,-0.6261389783683053,-0.2790744163434546,-0.209932797675,0.11645626330263373,-0.17012613819343073,0.3998255107808576,0.05409611667014966,0.048747341718480754
-0.4674151653182751,-0.587024141174641,-0.3826943346844452,-0.3410855867076819,-0.18733010905463146,0.0905547875581728,-0.1641457942121977,-0.08103958770524106,-0.3639492603169762,0.026627079430190343
-0.7149668967040916,0.529048583639664,0.725625529913471,-0.5220870210249973,0.4319759256043622,-0.4037394296193408,0.009774297454221448,-0.1169680596056504,0.06188265308500244,0.054512307313958674
-0.7292056733801275,1.6253752409373905,0.8200866634925249,-0.5260306512363142,-0.31259930662224106,-0.410528643350982,-0.1873503360510221,-0.12650471654957676,0.07415538649295082,0.06629233390835323
-0.6698484723044005,0.4782983056844655,0.6978539012209604,-0.48431864263282376,-0.2519034208541378,0.1329619166953425,-0.23174051286886918,-0.1170772077147874,0.049560131265200265,-0.42092071660926683
-0.3686708146762131,-0.75269461415566,-0.41459688528647853,-0.27860556300595096,-0.1481484050484879,-0.17609281827335493,-0.09523520182314928,-0.05370845181917713,0.025461870729185414,-0.18584149750453777
-0.6740736049669679,1.505384278773831,-0.3254083426179604,-0.4925969065064518,-0.28577605821684443,0.172580352427649,0.03620407379189058,-0.09946550590365583,0.08107367349836245,0.07084547338656491
-0.33389378699447214,-1.218835194584428,-0.874875522134642,2.08364345659211,-0.20942578837538842,0.15459305580703872,-0.21555432422824328,-0.0356091795523504,0.0468626032634292,0.04072810996126303
3.055444604266238,-1.6750505872710928,-1.3611585405941282,-0.17235247827760014,-0.06741451897571354,0.16851479110301543,-0.03546199874890809,-0.007274883870530879,0.04855908255469926,0.04565295036525252
3.1992054171492987,-1.9275173047322376,-1.1044850402347435,-0.1796691411427849,-0.003922556995525476,0.18508829508077146,-0.02148883268522939,-0.009097184978593234,0.04762710733947032,0.048391579793376285
-0.38197801195527603,1.152870859868438,0.40924541921665314,2.4305849538433817,-0.34510488770917447,-0.4782744745850527,-0.2887314065035698,-0.033827769863858416,0.04653473811576428,0.038426094908328906
-0.6134544848336939,4.07680180779478,1.5927019315047939,4.048194312833127,1.426662209880745,-0.7383499703019709,0.7794333832277445,-0.028537147812146602,0.09530277817293273,0.077143545903644
-0.6004207939376078,-0.3767414412696583,-0.09748592475273554,-0.4333813914396244,-0.18328491259735508,0.1223251689005893,0.3280444455271918,-0.10343128601548691,0.039535854835637256,-0.3360236842251005
-0.7029809443852287,1.4418452719873267,0.7175701595509428,-0.5168675916410418,-0.30230822925497974,-0.39629819565916424,-0.21619175483190278,-0.1267648709704186,0.04837591494624647,-0.46195250378063135
-0.46786400691859414,-0.4773308444323046,-0.5184300199776416,-0.34711371485635767,-0.21618827109241587,0.0990262589772579,-0.031138931480375127,-0.07520645150479388,0.036466216229997565,-0.3070717354064403
6.1577172068567565,1.6700457512150235,2.1633225694011946,-0.2884120776543036,1.5182642223034797,0.4055269576467814,0.6822178669472359,-0.027130253423567324,0.08529489229492886,0.08336624135354062
-0.452325532064385,-0.7608500012586237,-0.429039658434842,-0.32954891451881624,-0.19034814190965987,0.08776200316234731,-0.17284895826876825,-0.07622219996076458,0.03348770986452379,-0.2891585099023297
-0.44006563385794056,-0.3598484750945739,-0.710455336270639,-0.3214657599136856,-0.16753505115640396,0.0834051210046845,-0.13714433446774524,-0.07001347956799985,-0.31105535036303633,0.025877263574035525
-0.4567920973176025,-0.39122991319567313,-0.7314048881858188,-0.33501477759312176,-0.1354930239612067,0.085271786666178,-0.10792970226640237,-0.07334914066567928,-0.32551993775955557,0.027642984085393334
-0.4402801524492067,-0.35277282125688086,-0.7147960481559205,-0.32063083512106394,-0.17179592612346994,0.08344206372997282,-0.13798839316294517,-0.0694494011005855,-0.3123826602381433,0.025739623851318415
-0.34729116880583744,-0.5321762957238638,-0.09657748721537324,2.157654016692969,-0.3425213495854213,0.1600373316676807,-0.2054645348735412,-0.03157521228610007,0.04803370446263275,0.038192003195493394
-0.583229534831063,-0.3943950190447739,-0.11226366780762649,-0.42313204683104344,0.5052381069701978,-0.35654313200627086,0.2801301245343379,-0.09005918463306437,0.05225904777565272,0.044815355668936054
-0.7255015186050564,-0.12157028579685122,0.6651182033596428,-0.5460418340046623,0.5709946362196648,0.157103681935564,0.359029346546863,-0.13546309869072926,0.06530137316143259,0.05625065244685912
-0.46903516017843033,2.9523858164950627,1.1504929737907965,3.0430695579971734,-0.4354517316465064,-0.6094367291313472,-0.37336398230434586,-0.04044899175891285,0.06959137297695496,0.05218228257634579
-0.7031085586535444,1.3354242271518546,-0.2702443208966392,-0.5111104954568191,-0.2717312556906884,0.14101866994227777,-0.043501522977242135,-0.12314270582113358,-0.553481343687502,0.03415695910051912
-0.696555328237996,0.7029926225831683,0.9004836065066738,-0.5110711500823465,-0.30762423483027246,0.15822219616153435,-0.03009963282614754,-0.12548814180865026,0.06646985430850727,0.062042061214440246
-0.40806455207630216,-0.705968250952588,-0.4313341953875766,-0.3032148375465911,-0.1352841707160855,-0.22223748130489496,-0.10709074779390661,-0.06364243441371308,0.03363327399583013,0.03233461586018247
-0.7301819345080887,0.7710294349127226,1.1365678646927366,-0.48437675462602825,0.6951940636816254,0.19502158555434676,0.021666003551889353,0.7490940673029046,0.10152778836586042,0.08959077375988825
-0.5455085144588979,1.2899288024537485,1.753383241810381,3.7160931780460156,1.1671329009616376,0.3020009408194698,0.6976385064761269,-0.0333074698770997,0.08560884601075193,0.0640640405940709
-0.47922916729680554,-0.5915940933155517,-0.40673804171394784,-0.34596572243814794,-0.16337438613185162,0.09026432816148848,-0.14171520451730496,-0.08242316275620964,-0.37563235203047757,0.02813041875103021
-0.568203357576468,-0.6874300709221732,0.14781895533139228,-0.37108004879120626,0.5661650605809656,0.16449584646376167,0.018521666297381188,0.6115290295874263,0.078745881526915,0.06218273444590919
-0.4603415585866759,-0.5819551197518467,-0.7362146533338937,-0.3365357508971622,-0.1319634700991149,0.09786541480346557,0.009247172239368131,-0.07361334249653138,0.037499868441976454,0.03635447452864906
-0.5593683514377416,-0.35979481968780824,-0.08143528062173278,-0.39679992900141187,0.43911419889132325,0.13183591477047996,0.036328550116680784,-0.07603659167395274,0.0646103897540128,0.054725548749487554
-0.5454296578667143,-0.4412647589109278,-0.16730370369223704,-0.369184864505107,-0.12525361998253437,0.15380977529436438,0.4170647518677953,0.5961615149631365,0.064430370670085,0.05563431199219224
-0.6306087288233501,0.671290634236876,0.2382840754817935,-0.4661716253048217,-0.23404275842632258,0.1156563748317167,-0.16958826388041004,-0.10967963199500404,0.04425340075674551,-0.36330225986317755
